customer_id,visit_date,kiosk_id,city,visit_number,weekday_flag,dwell_time_minutes,promo_exposed,spend_amount,items_purchased,payment_type
C0449,2024-09-01,K20,Medan,1,0,11.526964816050864,0,10.28,3,wallet
C0450,2024-06-06,K8,Jakarta,1,1,9.500802012991679,1,1.51,2,cash
C0451,2024-12-19,K13,Denpasar,1,1,10.366762184056942,1,4.8,1,cash
C0451,2024-10-06,K2,Medan,2,0,7.724522627953975,0,3.4,1,card
C0452,2024-02-16,K10,Denpasar,1,1,18.9590294580955,1,6.72,1,cash
C0452,2024-12-03,K13,Surabaya,2,1,7.490036752784013,0,43.88,1,cash
C0452,2024-04-23,K11,Bandung,3,1,5.399614061313492,0,0.0,0,cash
C0453,2024-01-19,K7,Jakarta,1,1,12.833189476559193,0,6.89,2,card
C0453,2024-06-22,K3,Jakarta,2,0,17.299750848811883,0,0.0,0,wallet
C0454,2024-01-14,K4,Surabaya,1,0,14.875539104948853,0,7.51,2,wallet
C0454,2024-03-23,K16,Jakarta,2,0,10.60813516196053,1,8.9,1,wallet
C0454,2024-09-23,K14,Surabaya,3,1,2.0,0,21.95,3,wallet
C0454,2024-11-23,K16,Jakarta,4,0,14.940422998722514,0,0.0,0,card
C0455,2024-09-14,K19,Bandung,1,0,17.29294417907998,1,1.6,2,wallet
C0455,2024-04-17,K14,Surabaya,2,1,8.29862854495623,1,0.0,0,card
C0455,2024-07-18,K13,Medan,3,1,11.095294768444411,1,8.69,3,card
C0455,2024-05-31,K13,Surabaya,4,1,12.379308084575609,1,0.0,0,card
C0455,2024-03-12,K16,Medan,5,1,12.11734661146308,1,15.13,3,wallet
C0456,2024-01-06,K3,Jakarta,1,0,8.731614731259711,1,3.92,1,cash
C0457,2024-04-04,K14,Jakarta,1,1,19.458910817120298,0,0.0,0,cash
C0457,2024-05-03,K20,Jakarta,2,1,4.13681242616873,0,5.59,1,card
C0457,2024-01-23,K20,Medan,3,1,21.83268214132655,1,5.21,2,cash
C0458,2024-12-08,K14,Surabaya,1,0,14.334587183952003,0,0.0,0,card
C0459,2024-10-03,K13,Surabaya,1,1,14.902838435178074,1,10.61,2,card
C0459,2024-11-15,K4,Medan,2,1,5.407909299368054,0,12.93,2,wallet
C0459,2024-02-15,K5,Medan,3,1,12.276280491433383,0,5.58,2,wallet
C0459,2024-06-26,K15,Denpasar,4,1,17.154596691834534,0,6.47,1,cash
C0459,2024-02-04,K12,Bandung,5,0,18.174395086931685,0,9.68,3,cash
C0460,2024-03-19,K9,Denpasar,1,1,8.494106740381785,0,7.48,2,card
C0460,2024-03-15,K19,Surabaya,2,1,4.2348236108008965,1,5.16,3,wallet
C0460,2024-02-05,K9,Denpasar,3,1,4.982206852181687,1,0.0,0,cash
C0461,2024-10-30,K11,Bandung,1,1,15.852505091960507,0,2.81,3,cash
C0461,2024-08-31,K11,Denpasar,2,0,13.125289426289696,0,0.0,0,card
C0461,2024-03-17,K5,Medan,3,0,7.592831473865022,1,8.73,3,cash
C0461,2024-06-21,K2,Jakarta,4,1,17.02336135038098,0,8.93,1,cash
C0462,2024-05-02,K12,Bandung,1,1,7.18267634847655,0,23.68,3,card
C0462,2024-10-26,K9,Medan,2,0,9.977810737622718,1,1.24,2,card
C0462,2024-10-06,K10,Surabaya,3,0,13.261745968404101,1,0.0,0,cash
C0462,2024-10-04,K11,Jakarta,4,1,17.76751424890772,1,0.0,0,wallet
C0463,2024-08-23,K12,Medan,1,1,18.624157660111337,1,18.32,1,wallet
C0464,2024-04-25,K1,Medan,1,1,14.648214502509378,0,0.0,0,cash
C0464,2024-12-02,K14,Bandung,2,1,14.560642433471397,1,4.13,3,cash
C0465,2024-02-22,K7,Bandung,1,1,16.4262816043298,1,6.36,3,cash
C0465,2024-09-06,K14,Jakarta,2,1,11.08919708071038,1,0.0,0,card
C0465,2024-03-22,K16,Jakarta,3,1,13.406058412920327,0,0.0,0,card
C0466,2024-09-01,K14,Jakarta,1,0,5.269296387098972,1,9.91,3,cash
C0466,2024-07-11,K15,Medan,2,1,13.942114471564324,0,0.0,0,card
C0467,2024-10-07,K6,Medan,1,1,15.411105404564148,0,0.0,0,card
C0468,2024-10-23,K4,Jakarta,1,1,9.455117358046483,1,0.0,0,card
C0468,2024-03-08,K20,Bandung,2,1,2.0,1,0.0,0,card
C0468,2024-05-10,K7,Bandung,3,1,15.413956430605639,1,18.77,1,cash
C0469,2024-01-28,K1,Jakarta,1,0,19.641657817431227,0,23.52,3,card
C0470,2024-07-12,K10,Jakarta,1,1,15.16108157015925,0,12.47,3,cash
C0470,2024-05-05,K12,Denpasar,2,0,18.9287387964231,0,0.0,0,card
C0471,2024-10-06,K1,Medan,1,0,4.507105013865047,1,8.25,3,cash
C0471,2024-01-23,K8,Jakarta,2,1,15.11472015206654,0,23.76,1,card
C0472,2024-07-25,K7,Bandung,1,1,3.738786613232552,1,13.2,2,cash
C0473,2024-12-24,K5,Medan,1,1,16.834783226724085,0,0.0,0,wallet
C0473,2024-09-23,K11,Medan,2,1,16.264221350471708,0,19.23,2,wallet
C0473,2024-04-05,K14,Jakarta,3,1,8.501871006421721,0,5.63,2,card
C0474,2024-04-18,K6,Jakarta,1,1,7.048685148690907,0,2.72,3,card
C0474,2024-05-21,K8,Bandung,2,1,6.51900238216239,0,0.0,0,cash
C0474,2024-02-19,K19,Bandung,3,1,16.37746818476338,0,1.12,3,card
C0474,2024-09-05,K19,Denpasar,4,1,11.592176203539113,0,0.0,0,cash
C0474,2024-12-28,K8,Surabaya,5,0,12.718743004496451,0,0.0,0,cash
C0475,2024-12-22,K2,Denpasar,1,0,23.610266968488446,1,20.39,3,cash
C0476,2024-02-29,K14,Denpasar,1,1,6.979601835224862,0,3.93,2,cash
C0476,2024-03-13,K5,Jakarta,2,1,20.33376564271835,1,16.04,3,card
C0477,2024-07-21,K18,Bandung,1,0,13.536105221478449,0,0.0,0,wallet
C0477,2024-07-31,K6,Surabaya,2,1,12.642255336231464,0,0.0,0,cash
C0477,2024-05-25,K6,Medan,3,0,19.24205835061195,1,5.07,1,cash
C0477,2024-09-11,K19,Denpasar,4,1,16.07025398666661,0,13.58,3,card
C0478,2024-01-27,K18,Medan,1,0,12.16906411197404,1,0.67,1,card
C0478,2024-07-23,K2,Surabaya,2,1,9.614971408393217,0,13.76,1,cash
C0478,2024-02-12,K16,Medan,3,1,9.767357639627932,1,14.74,2,card
C0479,2024-10-26,K6,Bandung,1,0,6.1716324477414854,1,0.0,0,card
C0479,2024-03-08,K20,Medan,2,1,9.216410510714185,0,1.9,1,cash
C0480,2024-07-11,K14,Denpasar,1,1,9.820492654547834,1,2.38,3,cash
C0480,2024-04-10,K20,Surabaya,2,1,18.364576175525812,0,5.83,2,cash
C0480,2024-09-20,K12,Surabaya,3,1,10.42939326372565,0,7.9,3,card
C0480,2024-04-10,K9,Medan,4,1,14.286415240216009,0,15.31,1,card
C0480,2024-01-01,K15,Jakarta,5,1,12.910530160286633,0,11.53,1,card
C0481,2024-07-25,K10,Jakarta,1,1,3.4702045255463236,1,29.84,2,card
C0482,2024-03-11,K9,Jakarta,1,1,8.802969820627393,0,0.0,0,card
C0482,2024-04-01,K7,Jakarta,2,1,10.79664221249875,0,4.95,1,wallet
C0483,2024-11-11,K2,Bandung,1,1,7.756518506117391,0,0.0,0,wallet
C0484,2024-08-11,K18,Bandung,1,0,18.997089633269415,0,4.18,3,cash
C0485,2024-05-26,K15,Bandung,1,0,14.396250479483626,1,29.67,2,wallet
C0486,2024-03-18,K18,Surabaya,1,1,14.955243524246749,0,9.02,1,wallet
C0486,2024-01-10,K1,Medan,2,1,5.30123873156997,0,1.64,1,card
C0486,2024-10-25,K20,Bandung,3,1,17.796342692388517,0,7.96,1,cash
C0486,2024-12-05,K8,Denpasar,4,1,10.106668569860245,0,0.0,0,card
C0486,2024-07-20,K1,Jakarta,5,0,6.568040610612267,1,11.08,1,cash
C0487,2024-07-31,K13,Jakarta,1,1,14.677293737048167,0,12.01,1,wallet
C0488,2024-08-11,K5,Medan,1,0,10.376835728195616,1,18.83,1,card
C0489,2024-02-15,K3,Jakarta,1,1,17.171800490072798,0,12.4,2,cash
C0489,2024-02-28,K9,Denpasar,2,1,19.342546378637465,1,16.21,2,cash
C0489,2024-11-13,K14,Denpasar,3,1,7.63757545302495,0,0.0,0,card
C0490,2024-01-11,K2,Medan,1,1,4.786426069986438,1,3.84,2,cash
C0490,2024-06-11,K13,Denpasar,2,1,20.488118898546706,0,13.17,2,card
C0491,2024-01-20,K16,Surabaya,1,0,9.708059615731566,1,0.0,0,cash
C0492,2024-05-06,K3,Denpasar,1,1,12.03010567908346,0,0.0,0,wallet
C0492,2024-09-21,K2,Jakarta,2,0,15.944421037743211,1,10.46,1,cash
C0492,2024-08-09,K16,Surabaya,3,1,11.7049207194464,1,0.0,0,wallet
C0492,2024-07-10,K5,Jakarta,4,1,21.256700597455392,1,0.0,0,card
C0492,2024-10-04,K18,Bandung,5,1,10.455031158147564,0,4.35,2,wallet
C0493,2024-01-18,K3,Bandung,1,1,15.148697572043691,1,1.64,3,cash
C0493,2024-05-11,K18,Denpasar,2,0,2.0,0,0.0,0,card
C0494,2024-11-19,K13,Surabaya,1,1,18.241881820990926,1,0.0,0,card
C0495,2024-12-09,K15,Jakarta,1,1,10.443895512457235,0,5.97,2,cash
C0495,2024-10-23,K11,Denpasar,2,1,10.568086649133065,1,18.14,1,wallet
C0495,2024-04-24,K18,Surabaya,3,1,24.317784660661296,0,0.0,0,card
C0495,2024-03-22,K16,Denpasar,4,1,11.45546752430834,0,0.0,0,wallet
C0496,2024-08-17,K4,Denpasar,1,0,3.739748661971687,1,0.0,0,wallet
C0496,2024-08-07,K13,Surabaya,2,1,8.115455355538142,1,25.72,3,cash
C0497,2024-11-01,K11,Bandung,1,1,5.596060916663949,0,2.95,1,wallet
C0497,2024-12-13,K10,Surabaya,2,1,9.788855370612556,0,4.15,2,cash
C0497,2024-03-02,K18,Medan,3,0,9.783408488073256,1,15.05,3,cash
C0498,2024-05-01,K20,Medan,1,1,23.529732929838698,1,2.62,1,card
C0498,2024-11-27,K8,Medan,2,1,13.012490035972595,0,2.17,2,card
C0498,2024-12-12,K9,Bandung,3,1,6.716071834250589,0,3.23,3,wallet
C0498,2024-12-02,K11,Surabaya,4,1,16.35777983144071,1,15.25,1,cash
C0498,2024-07-04,K15,Surabaya,5,1,12.344262889252759,0,10.63,2,cash
C0499,2024-08-02,K20,Jakarta,1,1,17.68930857154517,0,0.0,0,cash
C0499,2024-11-19,K1,Bandung,2,1,5.072338763080764,0,0.0,0,card
C0499,2024-11-28,K12,Medan,3,1,10.395864016646954,0,8.03,1,cash
C0499,2024-02-10,K15,Jakarta,4,0,17.538605479912242,1,12.13,2,card
C0500,2024-01-05,K7,Jakarta,1,1,16.689135069510286,0,12.55,3,cash
C0500,2024-06-01,K6,Surabaya,2,0,7.15431756106066,0,0.0,0,wallet
